Comments,Followers,PageViews,Points,Posts,socialsource,source,symbol,symbol_id,timestamp_api_call
,13.0,1266,350.0,1.0,CryptoCompare,cryptocompare,GJC,320412,2017-12-30 17:56:13.079136
3.0,64.0,4230,1755.0,5.0,CryptoCompare,cryptocompare,GLA,318704,2017-12-30 17:56:12.525767
6.0,42.0,5305,1360.0,10.0,CryptoCompare,cryptocompare,GLC,4527,2017-12-30 17:56:34.440662
50.0,161.0,16198,7175.0,106.0,CryptoCompare,cryptocompare,GLD,4528,2017-12-30 17:56:35.959988
,9.0,429,225.0,,CryptoCompare,cryptocompare,GLOBE,6393,2017-12-30 17:56:48.826890
,,54,,,CryptoCompare,cryptocompare,GLT,449614,2017-12-30 17:56:33.250163
,4.0,305,100.0,,CryptoCompare,cryptocompare,GLX,4529,2017-12-30 17:56:34.608187
,4.0,386,100.0,,CryptoCompare,cryptocompare,GLYPH,4530,2017-12-30 17:56:34.487953
,3.0,836,75.0,,CryptoCompare,cryptocompare,GMC,5388,2017-12-30 17:56:45.356726
,4.0,564,125.0,1.0,CryptoCompare,cryptocompare,GML,4531,2017-12-30 17:56:34.616256
,6.0,749,200.0,2.0,CryptoCompare,cryptocompare,GMT,388042,2017-12-30 17:56:25.787685
,12.0,1565,300.0,,CryptoCompare,cryptocompare,GMX,30424,2017-12-30 17:56:12.333179
,7.0,657,175.0,,CryptoCompare,cryptocompare,GNJ,30521,2017-12-30 17:56:11.902109
77.0,728.0,73182,20520.0,62.0,CryptoCompare,cryptocompare,GNO,66193,2017-12-30 17:56:49.289416
474.0,3163.0,310041,91390.0,303.0,CryptoCompare,cryptocompare,GNT,33022,2017-12-30 17:56:15.631039
1.0,5.0,387,210.0,3.0,CryptoCompare,cryptocompare,GOAT,37356,2017-12-30 17:56:23.289474
2.0,58.0,4551,1595.0,5.0,CryptoCompare,cryptocompare,GOLOS,40806,2017-12-30 17:56:26.448342
,2.0,144,50.0,,CryptoCompare,cryptocompare,GOOD,253766,2017-12-30 17:56:02.579214
,3.0,577,75.0,,CryptoCompare,cryptocompare,GOON,28221,2017-12-30 17:56:03.260506
,8.0,892,200.0,,CryptoCompare,cryptocompare,GOT,63304,2017-12-30 17:56:49.464441
,12.0,1356,300.0,,CryptoCompare,cryptocompare,GOTX,21875,2017-12-30 17:55:53.658512
,16.0,2190,400.0,,CryptoCompare,cryptocompare,GP,7625,2017-12-30 17:56:51.484799
,4.0,825,100.0,,CryptoCompare,cryptocompare,GPL,28330,2017-12-30 17:56:07.259984
,20.0,2222,600.0,4.0,CryptoCompare,cryptocompare,GPU,20650,2017-12-30 17:55:51.031068
,10.0,1459,250.0,,CryptoCompare,cryptocompare,GRAM,8717,2017-12-30 17:56:51.987937
,3.0,775,100.0,1.0,CryptoCompare,cryptocompare,GRAV,7634,2017-12-30 17:56:51.382981
21.0,316.0,35298,8560.0,18.0,CryptoCompare,cryptocompare,GRC,5309,2017-12-30 17:56:42.165792
,37.0,2358,1075.0,6.0,CryptoCompare,cryptocompare,GRE,5375,2017-12-30 17:56:45.258270
,8.0,905,200.0,,CryptoCompare,cryptocompare,GREXIT,21380,2017-12-30 17:55:54.057865
,15.0,1198,400.0,1.0,CryptoCompare,cryptocompare,GRF,326286,2017-12-30 17:56:15.056989
1.0,11.0,717,310.0,1.0,CryptoCompare,cryptocompare,GRID,385907,2017-12-30 17:56:25.986799
,4.0,660,125.0,1.0,CryptoCompare,cryptocompare,GRID*,5323,2017-12-30 17:56:43.238265
,4.0,173,100.0,,CryptoCompare,cryptocompare,GRM,7592,2017-12-30 17:56:50.902165
,7.0,859,200.0,1.0,CryptoCompare,cryptocompare,GROW,20600,2017-12-30 17:55:51.145104
45.0,416.0,54852,12200.0,54.0,CryptoCompare,cryptocompare,GRS,13070,2017-12-30 17:55:43.016346
4.0,13.0,585,415.0,2.0,CryptoCompare,cryptocompare,GRT,20438,2017-12-30 17:55:52.149186
,2.0,279,50.0,,CryptoCompare,cryptocompare,GRW,74894,2017-12-30 17:56:51.129808
,23.0,1384,625.0,2.0,CryptoCompare,cryptocompare,GRWI,207931,2017-12-30 17:55:53.562523
,19.0,1158,500.0,1.0,CryptoCompare,cryptocompare,GRX,439136,2017-12-30 17:56:32.209417
,8.0,711,200.0,,CryptoCompare,cryptocompare,GSM,5358,2017-12-30 17:56:44.653573
,9.0,1402,225.0,,CryptoCompare,cryptocompare,GSX,5397,2017-12-30 17:56:45.897993
,5.0,941,125.0,,CryptoCompare,cryptocompare,GSY,22453,2017-12-30 17:56:04.148818
2.0,19.0,2273,695.0,8.0,CryptoCompare,cryptocompare,GTO,517477,2017-12-30 17:56:40.035878
,9.0,305,225.0,,CryptoCompare,cryptocompare,GUE,4532,2017-12-30 17:56:35.011863
,12.0,1034,300.0,,CryptoCompare,cryptocompare,GUESS,327608,2017-12-30 17:56:14.025806
,4.0,893,125.0,1.0,CryptoCompare,cryptocompare,GUNS,185625,2017-12-30 17:55:46.563550
6.0,116.0,13936,3360.0,16.0,CryptoCompare,cryptocompare,GUP,67096,2017-12-30 17:56:49.160026
5.0,77.0,7953,2225.0,10.0,CryptoCompare,cryptocompare,GVT,385952,2017-12-30 17:56:25.349740
1.0,12.0,2769,385.0,3.0,CryptoCompare,cryptocompare,GXC,247350,2017-12-30 17:56:05.586727
,1.0,1605,25.0,,CryptoCompare,cryptocompare,GXC*,339847,2017-12-30 17:56:18.200396
4.0,60.0,6721,1940.0,16.0,CryptoCompare,cryptocompare,H2O,310867,2017-12-30 17:56:12.824098
,9.0,1424,225.0,,CryptoCompare,cryptocompare,HAC,321347,2017-12-30 17:56:13.226770
,7.0,814,175.0,,CryptoCompare,cryptocompare,HAL,4533,2017-12-30 17:56:36.570055
,12.0,1598,350.0,2.0,CryptoCompare,cryptocompare,HALLO,29552,2017-12-30 17:56:10.584214
,13.0,1458,350.0,1.0,CryptoCompare,cryptocompare,HAMS,112363,2017-12-30 17:55:43.164584
,8.0,672,200.0,,CryptoCompare,cryptocompare,HAZE,43937,2017-12-30 17:56:32.246503
,11.0,767,300.0,1.0,CryptoCompare,cryptocompare,HBN,4534,2017-12-30 17:56:35.546399
22.0,40.0,8186,1695.0,19.0,CryptoCompare,cryptocompare,HBT,247391,2017-12-30 17:56:02.329383
,9.0,1320,225.0,,CryptoCompare,cryptocompare,HCC,30371,2017-12-30 17:56:10.914383
3.0,87.0,7126,2405.0,8.0,CryptoCompare,cryptocompare,HDG,237407,2017-12-30 17:56:05.421130
2.0,46.0,3422,1295.0,5.0,CryptoCompare,cryptocompare,HEAT,25917,2017-12-30 17:56:02.913115
,3.0,831,75.0,,CryptoCompare,cryptocompare,HEDG,7653,2017-12-30 17:56:51.028574
,1.0,218,25.0,,CryptoCompare,cryptocompare,HEEL,38035,2017-12-30 17:56:25.288018
1.0,29.0,5148,810.0,3.0,CryptoCompare,cryptocompare,HGT,234508,2017-12-30 17:56:01.476780
,9.0,1738,325.0,4.0,CryptoCompare,cryptocompare,HILL,30359,2017-12-30 17:56:11.062647
,20.0,1502,500.0,,CryptoCompare,cryptocompare,HIRE,198458,2017-12-30 17:55:48.255356
3.0,10.0,2003,355.0,3.0,CryptoCompare,cryptocompare,HIRE*,15882,2017-12-30 17:55:44.569539
1.0,20.0,2807,635.0,5.0,CryptoCompare,cryptocompare,HKG,29733,2017-12-30 17:56:10.271522
,4.0,996,100.0,,CryptoCompare,cryptocompare,HKN,517775,2017-12-30 17:56:40.333987
1.0,93.0,5466,2435.0,4.0,CryptoCompare,cryptocompare,HMP,20655,2017-12-30 17:55:51.773831
67.0,421.0,37039,12645.0,58.0,CryptoCompare,cryptocompare,HMQ,72438,2017-12-30 17:56:50.828891
19.0,44.0,6250,1540.0,10.0,CryptoCompare,cryptocompare,HNC,8846,2017-12-30 17:56:52.071661
,1.0,88,25.0,,CryptoCompare,cryptocompare,HNC*,373880,2017-12-30 17:56:23.091042
19.0,69.0,6062,2265.0,14.0,CryptoCompare,cryptocompare,HODL,18670,2017-12-30 17:55:46.322427
,5.0,951,125.0,,CryptoCompare,cryptocompare,HOLD,389808,2017-12-30 17:56:25.864794
,13.0,1559,350.0,1.0,CryptoCompare,cryptocompare,HONEY,53915,2017-12-30 17:56:45.347238
,32.0,10339,925.0,5.0,CryptoCompare,cryptocompare,HPC,62659,2017-12-30 17:56:50.044593
,29.0,409,725.0,,CryptoCompare,cryptocompare,HQX,535054,2017-12-30 17:56:44.112555
1.0,6.0,733,210.0,2.0,CryptoCompare,cryptocompare,HRB,176336,2017-12-30 17:55:45.009088
,2.0,469,50.0,,CryptoCompare,cryptocompare,HSP,35687,2017-12-30 17:56:19.290819
1.0,72.0,7810,1935.0,5.0,CryptoCompare,cryptocompare,HSR,318199,2017-12-30 17:56:12.901762
5.0,56.0,6501,1875.0,17.0,CryptoCompare,cryptocompare,HST,374246,2017-12-30 17:56:24.450037
,29.0,3736,725.0,,CryptoCompare,cryptocompare,HTC,20153,2017-12-30 17:55:49.420595
96.0,179.0,23619,8135.0,108.0,CryptoCompare,cryptocompare,HTML5,84752,2017-12-30 17:56:51.915834
1.0,37.0,3969,960.0,1.0,CryptoCompare,cryptocompare,HUC,4535,2017-12-30 17:56:37.993156
,2.0,429,50.0,,CryptoCompare,cryptocompare,HUGE,5290,2017-12-30 17:56:41.266538
14.0,232.0,30646,6640.0,28.0,CryptoCompare,cryptocompare,HUSH,33460,2017-12-30 17:56:15.989799
,7.0,466,175.0,,CryptoCompare,cryptocompare,HVC,4536,2017-12-30 17:56:35.268720
1.0,3.0,488,110.0,1.0,CryptoCompare,cryptocompare,HVCO,21374,2017-12-30 17:55:53.960411
60.0,166.0,37045,6275.0,61.0,CryptoCompare,cryptocompare,HVN,179329,2017-12-30 17:55:45.269264
45.0,1099.0,62963,29050.0,45.0,CryptoCompare,cryptocompare,HXT,338018,2017-12-30 17:56:18.026630
,13.0,1886,375.0,2.0,CryptoCompare,cryptocompare,HXX,41868,2017-12-30 17:56:28.476714
1.0,31.0,2305,860.0,3.0,CryptoCompare,cryptocompare,HYP,4537,2017-12-30 17:56:34.931775
,22.0,1180,550.0,0.0,CryptoCompare,cryptocompare,HYPER,5371,2017-12-30 17:56:45.481161
,21.0,1558,550.0,1.0,CryptoCompare,cryptocompare,HZ,5312,2017-12-30 17:56:42.820306
,2.0,318,50.0,,CryptoCompare,cryptocompare,HZT,35811,2017-12-30 17:56:19.972866
,14.0,1456,350.0,,CryptoCompare,cryptocompare,I0C,16123,2017-12-30 17:55:42.896399
,8.0,861,200.0,,CryptoCompare,cryptocompare,IBANK,23745,2017-12-30 17:56:05.137759
11.0,39.0,3782,1235.0,6.0,CryptoCompare,cryptocompare,ICASH,5401,2017-12-30 17:56:46.224965
,5.0,825,125.0,,CryptoCompare,cryptocompare,ICB,4538,2017-12-30 17:56:35.187728
,3.0,214,100.0,1.0,CryptoCompare,cryptocompare,ICC,400693,2017-12-30 17:56:25.803586
8.0,26.0,1552,905.0,7.0,CryptoCompare,cryptocompare,ICE,199004,2017-12-30 17:55:49.600166
114.0,742.0,131607,22415.0,109.0,CryptoCompare,cryptocompare,ICN,25921,2017-12-30 17:56:06.230847
,42.0,5409,1125.0,3.0,CryptoCompare,cryptocompare,ICOB,34499,2017-12-30 17:56:18.052030
3.0,61.0,4788,1630.0,3.0,CryptoCompare,cryptocompare,ICON,35825,2017-12-30 17:56:19.881083
,6.0,688,150.0,0.0,CryptoCompare,cryptocompare,ICOO,199363,2017-12-30 17:55:49.530115
3.0,67.0,10347,1780.0,3.0,CryptoCompare,cryptocompare,ICOS,207775,2017-12-30 17:55:52.476860
31.0,286.0,28942,8360.0,36.0,CryptoCompare,cryptocompare,ICX,324068,2017-12-30 17:56:13.260384
,1.0,446,50.0,1.0,CryptoCompare,cryptocompare,IEC,68088,2017-12-30 17:56:49.350658
6.0,39.0,4548,1260.0,9.0,CryptoCompare,cryptocompare,IFC,4539,2017-12-30 17:56:35.985407
1.0,16.0,2616,435.0,1.0,CryptoCompare,cryptocompare,IFLT,32775,2017-12-30 17:56:15.648948
,120.0,10959,3325.0,13.0,CryptoCompare,cryptocompare,IFT,185669,2017-12-30 17:55:45.533466
94.0,199.0,58988,7415.0,60.0,CryptoCompare,cryptocompare,IGNIS,231674,2017-12-30 17:56:00.394972
8.0,93.0,42051,3255.0,34.0,CryptoCompare,cryptocompare,ILC,75440,2017-12-30 17:56:51.052073
1.0,21.0,2625,560.0,1.0,CryptoCompare,cryptocompare,ILCT,339598,2017-12-30 17:56:18.643513
3.0,64.0,3809,1655.0,1.0,CryptoCompare,cryptocompare,IML,184187,2017-12-30 17:55:45.586006
2.0,2.0,236,95.0,1.0,CryptoCompare,cryptocompare,IMPCH,44007,2017-12-30 17:56:32.430287
,2.0,416,50.0,,CryptoCompare,cryptocompare,IMPS,37204,2017-12-30 17:56:24.717592
,5.0,596,125.0,,CryptoCompare,cryptocompare,IMS,68093,2017-12-30 17:56:49.416615
,4.0,583,250.0,6.0,CryptoCompare,cryptocompare,IMX,58121,2017-12-30 17:56:46.706142
,19.0,3466,500.0,1.0,CryptoCompare,cryptocompare,IN,37210,2017-12-30 17:56:25.517801
,6.0,465,150.0,,CryptoCompare,cryptocompare,INC,38967,2017-12-30 17:56:25.797112
2.0,49.0,5009,1270.0,1.0,CryptoCompare,cryptocompare,INCNT,35823,2017-12-30 17:56:19.641253
,2.0,409,50.0,,CryptoCompare,cryptocompare,INCP,22264,2017-12-30 17:55:58.640697
1.0,63.0,7663,1810.0,9.0,CryptoCompare,cryptocompare,IND,185953,2017-12-30 17:55:45.541035
2.0,27.0,3792,820.0,5.0,CryptoCompare,cryptocompare,INDI,351078,2017-12-30 17:56:19.664869
11.0,142.0,51434,4085.0,17.0,CryptoCompare,cryptocompare,INF8,84262,2017-12-30 17:56:51.841225
1.0,39.0,5045,1160.0,7.0,CryptoCompare,cryptocompare,INFX,20446,2017-12-30 17:55:51.093203
,18.0,1217,575.0,5.0,CryptoCompare,cryptocompare,INN,374211,2017-12-30 17:56:24.922772
1.0,16.0,1923,460.0,2.0,CryptoCompare,cryptocompare,INPAY,61912,2017-12-30 17:56:48.689616
6.0,113.0,4883,3260.0,15.0,CryptoCompare,cryptocompare,INS,370973,2017-12-30 17:56:23.139057
4.0,37.0,3563,1290.0,13.0,CryptoCompare,cryptocompare,INSANE,33017,2017-12-30 17:56:16.025388
,36.0,2936,1025.0,5.0,CryptoCompare,cryptocompare,INSN,105284,2017-12-30 17:55:40.797453
,10.0,1171,250.0,,CryptoCompare,cryptocompare,INV,29713,2017-12-30 17:56:09.182263
2.0,18.0,727,495.0,1.0,CryptoCompare,cryptocompare,INXT,344988,2017-12-30 17:56:18.818690
7.0,106.0,13368,2970.0,10.0,CryptoCompare,cryptocompare,IOC,4540,2017-12-30 17:56:35.504100
6.0,59.0,7573,1760.0,9.0,CryptoCompare,cryptocompare,ION,20591,2017-12-30 17:55:51.351577
215.0,220.0,38725,11275.0,145.0,CryptoCompare,cryptocompare,IOP,42596,2017-12-30 17:56:30.061763
23826.0,12904.0,2890866,774585.0,8549.0,CryptoCompare,cryptocompare,IOT,127356,2017-12-30 17:55:41.519425
2.0,29.0,2879,920.0,7.0,CryptoCompare,cryptocompare,IOU,77286,2017-12-30 17:56:51.713934
,2.0,78,50.0,,CryptoCompare,cryptocompare,IPC,182396,2017-12-30 17:55:46.588927
,15.0,1778,400.0,1.0,CryptoCompare,cryptocompare,ISL,6094,2017-12-30 17:56:47.240993
,13.0,379,375.0,2.0,CryptoCompare,cryptocompare,ITNS,522090,2017-12-30 17:56:40.254711
,21.0,1402,575.0,2.0,CryptoCompare,cryptocompare,ITT,232678,2017-12-30 17:56:00.402349
,3.0,674,75.0,,CryptoCompare,cryptocompare,IVZ,20679,2017-12-30 17:55:52.585823
,12.0,708,300.0,0.0,CryptoCompare,cryptocompare,IW,34334,2017-12-30 17:56:17.838513
2.0,13.0,1261,370.0,1.0,CryptoCompare,cryptocompare,IWT,232556,2017-12-30 17:56:00.318794
,10.0,1388,275.0,1.0,CryptoCompare,cryptocompare,IXC,4541,2017-12-30 17:56:35.150962
4.0,110.0,17954,3015.0,9.0,CryptoCompare,cryptocompare,IXT,141171,2017-12-30 17:55:42.563993
,18.0,1811,500.0,2.0,CryptoCompare,cryptocompare,J,5335,2017-12-30 17:56:44.016473
,9.0,914,250.0,1.0,CryptoCompare,cryptocompare,JANE,44955,2017-12-30 17:56:33.589174
,8.0,1171,225.0,1.0,CryptoCompare,cryptocompare,JBS,4542,2017-12-30 17:56:35.416850
,15.0,1189,375.0,,CryptoCompare,cryptocompare,JCR,364747,2017-12-30 17:56:22.142303
,1.0,503,25.0,,CryptoCompare,cryptocompare,JDC,232607,2017-12-30 17:55:59.373987
,5.0,501,125.0,,CryptoCompare,cryptocompare,JIF,30177,2017-12-30 17:56:11.370906
,20.0,2002,500.0,,CryptoCompare,cryptocompare,JIO,34332,2017-12-30 17:56:18.532413
,3.0,336,75.0,,CryptoCompare,cryptocompare,JKC,4543,2017-12-30 17:56:36.425885
3.0,25.0,1831,730.0,3.0,CryptoCompare,cryptocompare,JNS,34440,2017-12-30 17:56:18.271621
2.0,28.0,2047,845.0,5.0,CryptoCompare,cryptocompare,JNT,400702,2017-12-30 17:56:26.346642
2.0,12.0,2133,420.0,4.0,CryptoCompare,cryptocompare,JOBS,29762,2017-12-30 17:56:09.207000
,10.0,1496,250.0,,CryptoCompare,cryptocompare,JOK,42101,2017-12-30 17:56:29.393622
,9.0,691,225.0,,CryptoCompare,cryptocompare,JPC,5333,2017-12-30 17:56:43.692630
,14.0,1490,375.0,1.0,CryptoCompare,cryptocompare,JPC*,371902,2017-12-30 17:56:23.407017
,1.0,530,25.0,,CryptoCompare,cryptocompare,JUDGE,4544,2017-12-30 17:56:35.765291
,6.0,613,175.0,1.0,CryptoCompare,cryptocompare,JVY,331207,2017-12-30 17:56:15.424313
,14.0,1689,375.0,1.0,CryptoCompare,cryptocompare,JWL,27674,2017-12-30 17:56:02.975048
,17.0,949,425.0,,CryptoCompare,cryptocompare,KAPU,305047,2017-12-30 17:56:11.984538
,5.0,1097,150.0,1.0,CryptoCompare,cryptocompare,KARM,16127,2017-12-30 17:55:43.199475
,5.0,1211,125.0,,CryptoCompare,cryptocompare,KAT,21224,2017-12-30 17:55:52.835366
5.0,57.0,6442,1825.0,14.0,CryptoCompare,cryptocompare,KAYI,57705,2017-12-30 17:56:46.985533
1.0,16.0,2356,435.0,1.0,CryptoCompare,cryptocompare,KC,35230,2017-12-30 17:56:19.606352
2.0,16.0,1973,520.0,4.0,CryptoCompare,cryptocompare,KCN,205967,2017-12-30 17:55:50.513786
4.0,40.0,3120,1390.0,14.0,CryptoCompare,cryptocompare,KCS,348628,2017-12-30 17:56:18.957891
,2.0,652,50.0,,CryptoCompare,cryptocompare,KDC,4545,2017-12-30 17:56:36.742863
,4.0,355,100.0,,CryptoCompare,cryptocompare,KED,42435,2017-12-30 17:56:29.208232
,2.0,187,50.0,,CryptoCompare,cryptocompare,KEK,368743,2017-12-30 17:56:21.577582
,21.0,2261,625.0,4.0,CryptoCompare,cryptocompare,KEX,234766,2017-12-30 17:56:01.041496
,4.0,290,100.0,,CryptoCompare,cryptocompare,KEY,4546,2017-12-30 17:56:35.663452
,33.0,2511,925.0,4.0,CryptoCompare,cryptocompare,KEY*,360299,2017-12-30 17:56:20.965576
,10.0,1247,275.0,1.0,CryptoCompare,cryptocompare,KGC,4547,2017-12-30 17:56:35.626916
117.0,513.0,66164,15745.0,70.0,CryptoCompare,cryptocompare,KICK,202849,2017-12-30 17:55:50.112154
130.0,330.0,62208,11650.0,84.0,CryptoCompare,cryptocompare,KIN,177918,2017-12-30 17:55:44.725474
,14.0,1358,375.0,1.0,CryptoCompare,cryptocompare,KING,196560,2017-12-30 17:55:46.418040
,10.0,1124,275.0,1.0,CryptoCompare,cryptocompare,KLC,33405,2017-12-30 17:56:17.534496
,2.0,120,75.0,1.0,CryptoCompare,cryptocompare,KLK,517193,2017-12-30 17:56:39.567390
60.0,752.0,76005,21300.0,76.0,CryptoCompare,cryptocompare,KMD,26132,2017-12-30 17:56:05.962176
17.0,236.0,19485,7020.0,38.0,CryptoCompare,cryptocompare,KNC,310497,2017-12-30 17:56:12.999137
1.0,12.0,3495,410.0,4.0,CryptoCompare,cryptocompare,KNC*,20211,2017-12-30 17:55:49.375614
,0.0,46,0.0,,CryptoCompare,cryptocompare,KNC**,402805,2017-12-30 17:56:26.127609
,12.0,1572,300.0,,CryptoCompare,cryptocompare,KOBO,3642,2017-12-30 17:56:21.551165
,2.0,261,75.0,1.0,CryptoCompare,cryptocompare,KOLION,339431,2017-12-30 17:56:17.400533
5.0,105.0,10918,3250.0,23.0,CryptoCompare,cryptocompare,KORE,5318,2017-12-30 17:56:42.459841
,26.0,2689,725.0,3.0,CryptoCompare,cryptocompare,KR,20822,2017-12-30 17:55:51.933903
3.0,33.0,7428,1105.0,10.0,CryptoCompare,cryptocompare,KRAK,23741,2017-12-30 17:56:00.589061
10.0,90.0,10515,2625.0,11.0,CryptoCompare,cryptocompare,KRB,28154,2017-12-30 17:56:03.425091
1.0,11.0,1441,310.0,1.0,CryptoCompare,cryptocompare,KRC,30379,2017-12-30 17:56:11.766676
,16.0,1599,425.0,1.0,CryptoCompare,cryptocompare,KRONE,247703,2017-12-30 17:56:01.815955
,4.0,629,100.0,,CryptoCompare,cryptocompare,KTK,5311,2017-12-30 17:56:41.859907
,9.0,1425,250.0,1.0,CryptoCompare,cryptocompare,KUBO,22262,2017-12-30 17:55:59.162116
1.0,25.0,2011,685.0,2.0,CryptoCompare,cryptocompare,KURT,34602,2017-12-30 17:56:19.323094
,28.0,2042,750.0,2.0,CryptoCompare,cryptocompare,KUSH,42687,2017-12-30 17:56:29.393477
59.0,316.0,18444,10190.0,68.0,CryptoCompare,cryptocompare,LA,184163,2017-12-30 17:55:45.591787
,13.0,545,400.0,3.0,CryptoCompare,cryptocompare,LAB,405343,2017-12-30 17:56:25.936452
,1.0,299,25.0,,CryptoCompare,cryptocompare,LAB*,4548,2017-12-30 17:56:35.956250
,23.0,1585,625.0,2.0,CryptoCompare,cryptocompare,LANA,30544,2017-12-30 17:56:12.085933
9.0,34.0,3252,1565.0,25.0,CryptoCompare,cryptocompare,LAT,237269,2017-12-30 17:56:00.826460
,3.0,631,75.0,,CryptoCompare,cryptocompare,LAZ,28700,2017-12-30 17:56:07.240144
62.0,749.0,82517,20570.0,49.0,CryptoCompare,cryptocompare,LBC,23432,2017-12-30 17:55:59.713413
23.0,70.0,12205,2405.0,17.0,CryptoCompare,cryptocompare,LBTC,247246,2017-12-30 17:56:01.645501
,16.0,1959,425.0,1.0,CryptoCompare,cryptocompare,LC,25916,2017-12-30 17:56:02.826725
,4.0,230,125.0,1.0,CryptoCompare,cryptocompare,LCASH,378830,2017-12-30 17:56:24.666769
,2.0,216,50.0,,CryptoCompare,cryptocompare,LDM,409363,2017-12-30 17:56:26.549822
58.0,122.0,13622,4830.0,48.0,CryptoCompare,cryptocompare,LDOGE,5339,2017-12-30 17:56:43.768322
,7.0,737,175.0,,CryptoCompare,cryptocompare,LEA,30117,2017-12-30 17:56:10.511409
,8.0,2281,225.0,1.0,CryptoCompare,cryptocompare,LEMON,21641,2017-12-30 17:55:54.035519
113.0,213.0,24234,8580.0,85.0,CryptoCompare,cryptocompare,LEND,418778,2017-12-30 17:56:27.935060
,16.0,2019,400.0,,CryptoCompare,cryptocompare,LENIN,40992,2017-12-30 17:56:26.461445
5.0,87.0,8872,2675.0,18.0,CryptoCompare,cryptocompare,LEO,33001,2017-12-30 17:56:14.586817
,18.0,4187,525.0,3.0,CryptoCompare,cryptocompare,LEPEN,43602,2017-12-30 17:56:32.023834
,12.0,2035,300.0,0.0,CryptoCompare,cryptocompare,LEV,332804,2017-12-30 17:56:16.543419
,8.0,1115,200.0,0.0,CryptoCompare,cryptocompare,LFC,30388,2017-12-30 17:56:11.505377
,48.0,4680,1200.0,,CryptoCompare,cryptocompare,LGBTQ,21215,2017-12-30 17:55:53.032421
6.0,71.0,12354,2135.0,12.0,CryptoCompare,cryptocompare,LGD,66259,2017-12-30 17:56:50.162628
,8.0,1531,250.0,2.0,CryptoCompare,cryptocompare,LGD*,4549,2017-12-30 17:56:36.471568
,15.0,1653,500.0,5.0,CryptoCompare,cryptocompare,LIFE,381189,2017-12-30 17:56:25.244970
,7.0,1986,175.0,,CryptoCompare,cryptocompare,LIMX,4354,2017-12-30 17:56:31.947656
12.0,95.0,11996,3370.0,35.0,CryptoCompare,cryptocompare,LINDA,196541,2017-12-30 17:55:46.564858
60.0,329.0,41949,10025.0,48.0,CryptoCompare,cryptocompare,LINK,309621,2017-12-30 17:56:12.822312
,16.0,3160,425.0,1.0,CryptoCompare,cryptocompare,LINX,253667,2017-12-30 17:56:05.471546
,6.0,1353,150.0,,CryptoCompare,cryptocompare,LIR,23423,2017-12-30 17:56:00.615355
,6.0,870,150.0,,CryptoCompare,cryptocompare,LIV,33271,2017-12-30 17:56:16.076998
,1.0,720,25.0,,CryptoCompare,cryptocompare,LK7,4550,2017-12-30 17:56:35.180332
8.0,121.0,8384,3430.0,13.0,CryptoCompare,cryptocompare,LKK,130939,2017-12-30 17:55:42.549812
,3.0,326,75.0,,CryptoCompare,cryptocompare,LKY,4551,2017-12-30 17:56:35.397115
8.0,93.0,9479,2830.0,17.0,CryptoCompare,cryptocompare,LMC,70469,2017-12-30 17:56:50.013532
,10.0,1472,250.0,,CryptoCompare,cryptocompare,LNK,238622,2017-12-30 17:56:01.835848
,11.0,787,350.0,3.0,CryptoCompare,cryptocompare,LOAN*,363006,2017-12-30 17:56:21.267005
,12.0,3305,300.0,,CryptoCompare,cryptocompare,LOC,36988,2017-12-30 17:56:22.970706
,10.0,353,350.0,4.0,CryptoCompare,cryptocompare,LOC*,517896,2017-12-30 17:56:40.243101
,32.0,1986,850.0,2.0,CryptoCompare,cryptocompare,LOCI,404890,2017-12-30 17:56:26.419917
,7.0,735,225.0,2.0,CryptoCompare,cryptocompare,LOG,6454,2017-12-30 17:56:49.790123
,6.0,636,150.0,,CryptoCompare,cryptocompare,LOOK,36984,2017-12-30 17:56:22.458788
,5.0,518,125.0,,CryptoCompare,cryptocompare,LQD,22422,2017-12-30 17:55:59.545005
8.0,85.0,7159,2405.0,8.0,CryptoCompare,cryptocompare,LRC,318169,2017-12-30 17:56:13.064400
2.0,17.0,1688,495.0,2.0,CryptoCompare,cryptocompare,LSD,4552,2017-12-30 17:56:37.321718
459.0,2965.0,330755,86915.0,328.0,CryptoCompare,cryptocompare,LSK,19745,2017-12-30 17:55:48.437184
,8.0,1018,225.0,1.0,CryptoCompare,cryptocompare,LTA,234526,2017-12-30 17:56:04.689950
,18.0,1725,500.0,2.0,CryptoCompare,cryptocompare,LTB,4553,2017-12-30 17:56:35.869014
,13.0,3315,325.0,,CryptoCompare,cryptocompare,LTBC,5369,2017-12-30 17:56:45.586232
10616.0,27786.0,5098693,952235.0,6057.0,CryptoCompare,cryptocompare,LTC,3808,2017-12-30 17:32:32.902063
10639,27800,5101999,952965,6063,CryptoCompare,cryptocompare,LTC,3808,2017-12-30 19:50:37.562314
10624.0,27789.0,5099393,952515.0,6062.0,CryptoCompare,cryptocompare,LTC,3808,2017-12-30 17:56:24.645662
,13.0,1201,325.0,,CryptoCompare,cryptocompare,LTCD,4554,2017-12-30 17:56:35.815327
,23.0,2683,625.0,2.0,CryptoCompare,cryptocompare,LTCR,38370,2017-12-30 17:56:25.976561
,7.0,352,175.0,,CryptoCompare,cryptocompare,LTCU,531408,2017-12-30 17:56:43.181140
,8.0,1364,200.0,,CryptoCompare,cryptocompare,LTCX,4555,2017-12-30 17:56:35.661657
