closed_issues,closed_pull_issues,closed_total_issues,created_at,fork,forks,language,last_push,last_update,open_issues,open_pull_issues,open_total_issues,parent,size,socialsource,source,stars,subscribers,symbol,symbol_id,timestamp_api_call,url
0.0,0.0,0.0,1460846232.0,false,1.0,C++,1461963598.0,1460847397.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3060,CodeRepository,cryptocompare,0.0,2.0,BLRY,20336,2017-12-30 17:55:53.289696,https://github.com/Billary/BillaryCoinSource
0.0,0.0,0.0,1468942309.0,false,0.0,C,1468942380.0,1468951266.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",36464,CodeRepository,cryptocompare,0.0,1.0,BM,24405,2017-12-30 17:56:02.528592,https://github.com/BitMoon/XBM
0.0,0.0,0.0,1493476518.0,false,0.0,C++,1508768606.0,1513956721.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",27782,CodeRepository,cryptocompare,1.0,0.0,BMXT,213113,2017-12-30 17:55:52.907492,https://github.com/bitmxittz/Bitmxittz
11.0,174.0,185.0,1487180332.0,false,100.0,JavaScript,1514635784.0,1514661845.0,3.0,0.0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2448,CodeRepository,cryptocompare,313.0,59.0,BNT,22327,2017-12-30 17:55:58.973753,https://github.com/bancorprotocol/contracts
1.0,6.0,7.0,1485995826.0,false,3.0,C,1503978770.0,1486004019.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4667,CodeRepository,cryptocompare,0.0,4.0,BOAT,57742,2017-12-30 17:56:46.920242,https://github.com/OBAViJEST/boatcoinfinal
0.0,0.0,0.0,1440890035.0,false,4.0,C++,1440890577.0,1513577995.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2732,CodeRepository,cryptocompare,6.0,5.0,BOLI,21357,2017-12-30 17:55:52.945544,https://github.com/bolivarcoin/bolivarcoin
0.0,0.0,0.0,1461277070.0,false,0.0,C++,1461277192.0,1461277195.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2040,CodeRepository,cryptocompare,0.0,1.0,BOMB,42110,2017-12-30 17:56:30.149464,https://github.com/bombcoin/bomb
0.0,0.0,0.0,1463769392.0,false,0.0,C++,1463769721.0,1463769724.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2103,CodeRepository,cryptocompare,0.0,1.0,BON,21869,2017-12-30 17:55:53.305717,https://github.com/bonesdevcoin/bon
0.0,0.0,0.0,1479326051.0,false,0.0,C++,1479411308.0,1479411311.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1506,CodeRepository,cryptocompare,0.0,0.0,BOSON,33869,2017-12-30 17:56:17.408075,https://github.com/bosonproject/Boson
0.0,0.0,0.0,1462989771.0,false,0.0,C++,1462989796.0,1462989799.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3347,CodeRepository,cryptocompare,0.0,1.0,BOSS,41125,2017-12-30 17:56:26.437684,https://github.com/staccatoauditory/BITBoSS
0.0,0.0,0.0,1510746946.0,false,1.0,C++,1513829087.0,1514282204.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3187,CodeRepository,cryptocompare,0.0,0.0,BOXY,465681,2017-12-30 17:56:39.100093,https://github.com/boxycoin/BoxyCoin
0.0,0.0,0.0,1459206590.0,true,3.0,C++,1497143755.0,1509659648.0,0.0,0.0,0,"{u'Url': u'https://github.com/dashpay/dash', u'Name': u'dash', u'InternalId': -1}",104774,CodeRepository,cryptocompare,1.0,1.0,BRAIN,30373,2017-12-30 17:56:11.762581,https://github.com/axelxod/braincoin
0.0,0.0,0.0,1454851567.0,false,2.0,C++,1454874630.0,1454851584.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2522,CodeRepository,cryptocompare,0.0,1.0,BRDD,33875,2017-12-30 17:56:18.363030,https://github.com/Bearddollars/BeardDollars
0.0,0.0,0.0,1449923081.0,false,1.0,C++,1449924253.0,1449923305.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3991,CodeRepository,cryptocompare,0.0,1.0,BRONZ,28888,2017-12-30 17:56:08.167142,https://github.com/SushiNoTomato/BitBronze
0.0,0.0,0.0,1474983293.0,false,0.0,C++,1474983332.0,1474983337.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1647,CodeRepository,cryptocompare,0.0,0.0,BS,30175,2017-12-30 17:56:10.740899,https://github.com/blackshadowcoin/bs
17.0,55.0,72.0,1438275251.0,false,21.0,C++,1514480138.0,1513252215.0,11.0,0.0,11,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",35551,CodeRepository,cryptocompare,22.0,29.0,BSD,22329,2017-12-30 17:55:58.681314,https://github.com/LIMXTEC/BitSend
0.0,0.0,0.0,1442440617.0,false,0.0,C++,1442441512.0,1442441260.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3312,CodeRepository,cryptocompare,0.0,1.0,BSTK,57466,2017-12-30 17:56:46.650838,https://github.com/battlestake/source
9.0,57.0,66.0,1431306980.0,false,13.0,C++,1513601120.0,1513439640.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",15394,CodeRepository,cryptocompare,5.0,5.0,BTA,16125,2017-12-30 17:55:44.416125,https://github.com/BTA-BATA/BATA-SOURCE
3024,8123,11147,1304525025,false,697.0,JavaScript,1514501733,1514662822,571,245,32,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2976,CodeRepository,cryptocompare,2158.0,146.0,BTC,1182,2017-12-30 19:50:37.605872,https://github.com/bitcoinjs/bitcoinjs-lib
368.0,571.0,939.0,1363239994.0,false,229.0,Python,1514400871.0,1514634370.0,20.0,11.0,23,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1174,CodeRepository,cryptocompare,672.0,91.0,BTC,1182,2017-12-30 17:55:41.348827,https://github.com/petertodd/python-bitcoinlib
617.0,651.0,1268.0,1384835603.0,False,1199.0,Java,1514655452.0,1514652115.0,194.0,27.0,221,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",16777,CodeRepository,cryptocompare,1819.0,252.0,BTC,1182,2017-12-30 17:32:32.827071,https://github.com/bitcoinj/bitcoinj
46.0,93.0,139.0,1304525025.0,false,697.0,JavaScript,1514501733.0,1514662822.0,13.0,10.0,31,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2976,CodeRepository,cryptocompare,2158.0,146.0,BTC,1182,2017-12-30 17:55:41.348827,https://github.com/bitcoinjs/bitcoinjs-lib
3024.0,8123.0,11147.0,1292771803.0,false,13692.0,C++,1514659756.0,1514674232.0,570.0,245.0,815,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",66581,CodeRepository,cryptocompare,23730.0,2521.0,BTC,1182,2017-12-30 17:55:41.348827,https://github.com/bitcoin/bitcoin
46,93,139,1363239994,false,229.0,Python,1514400871,1514634370,13,10,23,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1174,CodeRepository,cryptocompare,672.0,91.0,BTC,1182,2017-12-30 19:50:37.605872,https://github.com/petertodd/python-bitcoinlib
617,651,1268,1384835603,false,1199.0,Java,1514655452,1514652115,194,27,221,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",16777,CodeRepository,cryptocompare,1819.0,252.0,BTC,1182,2017-12-30 19:50:37.605872,https://github.com/bitcoinj/bitcoinj
368,571,939,1292771803,false,13699.0,C++,1514659756,1514684258,21,11,816,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",66581,CodeRepository,cryptocompare,23734.0,2524.0,BTC,1182,2017-12-30 19:50:37.605872,https://github.com/bitcoin/bitcoin
0.0,0.0,0.0,1504040919.0,false,0.0,,1504040920.0,1504040919.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",0,CodeRepository,cryptocompare,0.0,0.0,BTCA,531559,2017-12-30 17:56:42.817009,https://github.com/BitAir/SmartContract
0.0,0.0,0.0,1405289177.0,false,14.0,C++,1455320672.0,1510496538.0,3.0,0.0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4875,CodeRepository,cryptocompare,18.0,5.0,BTCD,4400,2017-12-30 17:56:32.818979,https://github.com/laowais/bitcoindark
0.0,0.0,0.0,1472743098.0,false,0.0,C++,1473419243.0,1473609156.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6278,CodeRepository,cryptocompare,1.0,1.0,BTCL*,29370,2017-12-30 17:56:08.984964,https://github.com/bitluckdev/bitluckcoin
0.0,0.0,0.0,1436225557.0,false,1.0,C++,1436226320.0,1436226322.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2044,CodeRepository,cryptocompare,0.0,1.0,BTCR,28764,2017-12-30 17:56:08.389474,https://github.com/zeded/bitcurrency
16.0,5.0,21.0,1504989024.0,false,23.0,C++,1514666769.0,1514267759.0,10.0,0.0,10,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5424,CodeRepository,cryptocompare,32.0,14.0,BTCZ,327184,2017-12-30 17:56:15.530099,https://github.com/bitcoinz-pod/bitcoinz
0.0,0.0,0.0,1472742786.0,false,0.0,C++,1472743439.0,1472742924.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1983,CodeRepository,cryptocompare,0.0,0.0,BTD,28089,2017-12-30 17:56:03.153478,https://github.com/Bitcloudcoin/Bitcloud
2.0,2.0,4.0,1502832077.0,false,4.0,C++,1510727607.0,1514509419.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",9032,CodeRepository,cryptocompare,10.0,6.0,BTDX,362846,2017-12-30 17:56:20.683631,https://github.com/LIMXTEC/Bitcloud
151.0,75.0,226.0,1500789564.0,false,238.0,C++,1514660224.0,1514661541.0,20.0,2.0,22,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",72360,CodeRepository,cryptocompare,467.0,150.0,BTG,347235,2017-12-30 17:56:18.941110,https://github.com/BTCGPU/BTCGPU
0.0,0.0,0.0,1472743098.0,false,0.0,C++,1473419243.0,1473609156.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6278,CodeRepository,cryptocompare,1.0,1.0,BTLC,33522,2017-12-30 17:56:16.197195,https://github.com/bitluckdev/bitluckcoin
1276.0,192.0,1468.0,1394504505.0,false,181.0,C++,1444847432.0,1514355028.0,92.0,2.0,94,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",225006,CodeRepository,cryptocompare,208.0,90.0,BTS,5039,2017-12-30 17:56:39.989840,https://github.com/bitshares/bitshares1-core
,,,1492992661.0,false,34.0,C++,1513861241.0,1513996742.0,,,13,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8181,CodeRepository,cryptocompare,22.0,14.0,BTX,198983,2017-12-30 17:55:48.492445,https://github.com/LIMXTEC/BitCore
0.0,0.0,0.0,1436483383.0,true,2.0,C++,1478997618.0,1436483477.0,1.0,0.0,1,"{u'Url': u'https://github.com/PrometheusXDE/BitcoinTX', u'Name': u'BitcoinTX', u'InternalId': -1}",8531,CodeRepository,cryptocompare,0.0,1.0,BTX*,6113,2017-12-30 17:56:48.570981,https://github.com/bitcointx/BitcoinTX
0.0,3.0,3.0,1449634511.0,true,4.0,C++,1491959703.0,1500972186.0,0.0,0.0,0,"{u'Url': u'https://github.com/JohnDolittle/blackcoin-old', u'Name': u'blackcoin-old', u'InternalId': -1}",17155,CodeRepository,cryptocompare,0.0,3.0,BUCKS,66685,2017-12-30 17:56:50.071516,https://github.com/pinkmagicdev/SwagBucks
0.0,0.0,0.0,1482195201.0,false,0.0,C++,1482247912.0,1482195234.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2051,CodeRepository,cryptocompare,0.0,0.0,BULLS,35821,2017-12-30 17:56:19.656411,https://github.com/bullshitdev/bullshit
1.0,11.0,12.0,1407889327.0,false,105.0,Java,1513283505.0,1514460524.0,9.0,4.0,13,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21335,CodeRepository,cryptocompare,49.0,23.0,BURST,5286,2017-12-30 17:56:41.638235,https://github.com/BurstProject/burstcoin
0.0,2.0,2.0,1452486979.0,false,16.0,C++,1512005173.0,1452530206.0,3.0,0.0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21435,CodeRepository,cryptocompare,0.0,5.0,BUZZ,28893,2017-12-30 17:56:10.225380,https://github.com/BUZZCOINproject/buzzcoin
0.0,4.0,4.0,1394882653.0,true,0.0,C++,1455999146.0,1455128828.0,1.0,0.0,1,"{u'Url': u'https://github.com/litecoin-project/litecoin', u'Name': u'litecoin', u'InternalId': -1}",58286,CodeRepository,cryptocompare,1.0,3.0,BVC,48800,2017-12-30 17:56:39.324024,https://github.com/BeaverCoin-Project/beavercoin
2.0,0.0,2.0,1463183822.0,false,4.0,C++,1495885060.0,1463365571.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6771,CodeRepository,cryptocompare,0.0,2.0,BXC,45031,2017-12-30 17:56:33.476508,https://github.com/lulworm/bitcedi
0.0,0.0,0.0,1471985398.0,false,4.0,C++,1476977585.0,1471994773.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1944,CodeRepository,cryptocompare,0.0,1.0,BXT,28208,2017-12-30 17:56:03.570793,https://github.com/BitTokensTeam/BitToken
0.0,0.0,0.0,1435435298.0,false,0.0,C++,1435435378.0,1435435386.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",36992,CodeRepository,cryptocompare,0.0,1.0,BamitCoin,35407,2017-12-30 17:56:19.801284,https://github.com/bamit-dev/bamit
0.0,0.0,0.0,1459178098.0,false,0.0,C++,1485631255.0,1485731738.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1540,CodeRepository,cryptocompare,1.0,2.0,CAB,20212,2017-12-30 17:55:49.147073,https://github.com/CabbageUnit/Cabbage
0.0,0.0,0.0,1498031553.0,false,4.0,JavaScript,1506053777.0,1502178351.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",95,CodeRepository,cryptocompare,7.0,5.0,CABS,196986,2017-12-30 17:55:48.160542,https://github.com/CryptoABS/cryptoabs-token
0.0,0.0,0.0,1404093326.0,false,1.0,C++,1512769144.0,1514217501.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10328,CodeRepository,cryptocompare,6.0,5.0,CARBON,21382,2017-12-30 17:55:53.722890,https://github.com/carboncointrust/CarboncoinCore
0.0,0.0,0.0,1476206329.0,false,1.0,C++,1476230181.0,1476230184.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2925,CodeRepository,cryptocompare,0.0,0.0,CBD,33008,2017-12-30 17:56:15.655087,https://github.com/cbd74/cbd
0.0,0.0,0.0,1500321228.0,false,0.0,,1500321229.0,1500321228.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",0,CodeRepository,cryptocompare,0.0,0.0,CCC,210595,2017-12-30 17:55:52.723128,https://github.com/CCCoinTeam/CCCoin
0.0,0.0,0.0,1466428863.0,false,0.0,C++,1501165007.0,1501165010.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2596,CodeRepository,cryptocompare,0.0,1.0,CCX,34851,2017-12-30 17:56:19.168603,https://github.com/coolindark/cc
0.0,0.0,0.0,1396915444.0,false,5.0,TypeScript,1396915508.0,1397754652.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4212,CodeRepository,cryptocompare,0.0,3.0,CDN,52015,2017-12-30 17:56:39.965660,https://github.com/ThisIsOurCoin/canadaecoin
0.0,0.0,0.0,1429481205.0,false,2.0,C++,1511460866.0,1436418095.0,2.0,0.0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6996,CodeRepository,cryptocompare,1.0,3.0,CF,30119,2017-12-30 17:56:11.392509,https://github.com/Californium/Californium
0.0,0.0,0.0,1409757927.0,true,1.0,TypeScript,1461775277.0,1475229476.0,1.0,0.0,1,"{u'Url': u'https://github.com/theSPT/spots2', u'Name': u'spots2', u'InternalId': -1}",6218,CodeRepository,cryptocompare,1.0,2.0,CGA,20911,2017-12-30 17:55:53.077241,https://github.com/CryptographicAnomaly/CryptographicAnomaly2
0.0,0.0,0.0,1397231154.0,false,3.0,TypeScript,1408722227.0,1408722229.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3497,CodeRepository,cryptocompare,0.0,2.0,CHAO,41974,2017-12-30 17:56:27.875080,https://github.com/EwigeBlumenkraft/skidoo
0.0,0.0,0.0,1489486804.0,false,0.0,C++,1489487219.0,1489486998.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2474,CodeRepository,cryptocompare,0.0,0.0,CHAT,52008,2017-12-30 17:56:40.302468,https://github.com/cchatnetcoin/chat-source
25.0,68.0,93.0,1390079596.0,true,37.0,C++,1513503887.0,1514161802.0,8.0,0.0,8,"{u'Url': u'https://github.com/zetacoin/zetacoin', u'Name': u'zetacoin', u'InternalId': -1}",99633,CodeRepository,cryptocompare,49.0,39.0,CHC,56249,2017-12-30 17:56:46.445018,https://github.com/chaincoin/chaincoin
0.0,0.0,0.0,1465148450.0,false,2.0,C++,1465317662.0,1512684789.0,2.0,0.0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2356,CodeRepository,cryptocompare,2.0,2.0,CHESS,22407,2017-12-30 17:55:59.820011,https://github.com/COINFORCHESS/ChessCoin
0.0,0.0,0.0,1482768860.0,false,0.0,C++,1482768885.0,1482768888.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1383,CodeRepository,cryptocompare,0.0,0.0,CHIEF,37214,2017-12-30 17:56:25.186949,https://github.com/chiefcoindev/chief
0.0,3.0,3.0,1502315759.0,false,6.0,C++,1509690203.0,1514661614.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",73559,CodeRepository,cryptocompare,1.0,3.0,CHIPS*,517603,2017-12-30 17:56:39.913164,https://github.com/jl777/chips3
0.0,0.0,0.0,1476487800.0,false,0.0,C++,1479761370.0,1476487839.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1697,CodeRepository,cryptocompare,0.0,0.0,CHOOF,31002,2017-12-30 17:56:12.270269,https://github.com/choofcoin/choofcoin
0.0,0.0,0.0,1480978349.0,false,0.0,C++,1480978376.0,1480978380.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1708,CodeRepository,cryptocompare,0.0,0.0,CIR,43598,2017-12-30 17:56:31.903457,https://github.com/circuitcoinproject/circuitcoin
0.0,0.0,0.0,1434280729.0,false,1.0,C++,1436469715.0,1455539718.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7049,CodeRepository,cryptocompare,2.0,2.0,CIRC,7484,2017-12-30 17:56:50.510697,https://github.com/cryptocircuits/circuits
0.0,0.0,0.0,1499680931.0,false,0.0,,1510716778.0,1510718767.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2,CodeRepository,cryptocompare,0.0,0.0,CIX,328667,2017-12-30 17:56:14.296412,https://github.com/Cryptonetix/Cryptonetix
0.0,0.0,0.0,1467489195.0,false,1.0,C,1468732552.0,1467489451.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",13516,CodeRepository,cryptocompare,0.0,3.0,CJ,23734,2017-12-30 17:56:00.965914,https://github.com/cryptojacks/CryptoJacks
0.0,0.0,0.0,1491252332.0,false,1.0,C++,1491848921.0,1498764288.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3209,CodeRepository,cryptocompare,1.0,0.0,CJC,58125,2017-12-30 17:56:46.327253,https://github.com/cjcoingit/cjcoingitrepo
0.0,0.0,0.0,1388960321.0,false,0.0,C++,1389231152.0,1389231153.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1780,CodeRepository,cryptocompare,0.0,1.0,CKC,22207,2017-12-30 17:56:03.674549,https://github.com/clockcoin/clockcoin
94.0,178.0,272.0,1400504451.0,true,44.0,C++,1507338549.0,1513092803.0,45.0,0.0,45,"{u'Url': u'https://github.com/JohnDolittle/blackcoin-old', u'Name': u'blackcoin-old', u'InternalId': -1}",17713,CodeRepository,cryptocompare,46.0,30.0,CLAM,4416,2017-12-30 17:56:32.530558,https://github.com/nochowderforyou/clams
0.0,0.0,0.0,1449092919.0,true,1.0,C++,1447687401.0,1449092922.0,0.0,0.0,0,"{u'Url': u'https://github.com/noise23/ClickCoin', u'Name': u'ClickCoin', u'InternalId': -1}",4093,CodeRepository,cryptocompare,0.0,1.0,CLICK,42680,2017-12-30 17:56:30.327638,https://github.com/clickcoin-foundation/ClickCoin
0.0,0.0,0.0,1460913895.0,false,0.0,C++,1460914734.0,1460914738.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4511,CodeRepository,cryptocompare,0.0,2.0,CLINT,22191,2017-12-30 17:56:04.165295,https://github.com/abougadibou/clinton-source
0.0,0.0,0.0,1401822857.0,false,12.0,C,1405038318.0,1496640525.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7417,CodeRepository,cryptocompare,8.0,7.0,CLOAK,4417,2017-12-30 17:56:32.424728,https://github.com/CloakCoin/CloakCoinRelaunch
4.0,5.0,9.0,1448377637.0,false,11.0,C++,1487647927.0,1512642940.0,10.0,0.0,10,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",61325,CodeRepository,cryptocompare,7.0,7.0,CLUB,15869,2017-12-30 17:55:44.857120,https://github.com/BitClubDev/ClubCoin
0.0,0.0,0.0,1462859403.0,false,0.0,C++,1465788240.0,1463177713.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3034,CodeRepository,cryptocompare,0.0,1.0,CLUD,21359,2017-12-30 17:55:52.972912,https://github.com/allaboutbit/Cludcoin-project
2.0,2.0,4.0,1499807900.0,false,1.0,C++,1514010278.0,1514324497.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2697,CodeRepository,cryptocompare,8.0,9.0,CMPCO,228090,2017-12-30 17:55:59.790808,https://github.com/campuscoindev/CampusCoin-Source
0.0,0.0,0.0,1463779622.0,false,3.0,C++,1468357685.0,1463839257.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4183,CodeRepository,cryptocompare,0.0,3.0,CMT,22354,2017-12-30 17:55:59.151943,https://github.com/cmtcoin/wallet
0.0,0.0,0.0,1388859336.0,false,11.0,TypeScript,1393519230.0,1406671304.0,1.0,2.0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2039,CodeRepository,cryptocompare,5.0,5.0,CNO,42438,2017-12-30 17:56:28.738216,https://github.com/coino/coino
0.0,0.0,0.0,1486657989.0,false,7.0,C++,1513691857.0,1514452776.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3753,CodeRepository,cryptocompare,7.0,2.0,CNT,70365,2017-12-30 17:56:50.422254,https://github.com/centurioncoin/centurion
0.0,0.0,0.0,1467995670.0,false,0.0,C++,1467996069.0,1467996075.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",29991,CodeRepository,cryptocompare,0.0,1.0,COC,30925,2017-12-30 17:56:12.602845,https://github.com/coolindark/communitycoin
0.0,10.0,10.0,1504214882.0,false,0.0,HTML,1514613701.0,1514602838.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",108191,CodeRepository,cryptocompare,12.0,6.0,COFI,436320,2017-12-30 17:56:32.140458,https://github.com/coinfi/coinfi
0.0,0.0,0.0,1464229233.0,false,1.0,C++,1464546211.0,1464229253.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",49023,CodeRepository,cryptocompare,0.0,1.0,COIN*,20714,2017-12-30 17:55:52.005769,https://github.com/coinmonster/Coin
0.0,0.0,0.0,1422884843.0,false,6.0,C++,1444212137.0,1505700938.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10078,CodeRepository,cryptocompare,0.0,2.0,COLX,20903,2017-12-30 17:55:53.171988,https://github.com/Crestington/ColossusCoin2
0.0,7.0,7.0,1420215091.0,false,6.0,C++,1434397058.0,1430867067.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8463,CodeRepository,cryptocompare,0.0,2.0,CON,12985,2017-12-30 17:55:42.337809,https://github.com/muddafudda/PayCon
0.0,15.0,15.0,1422178317.0,true,4.0,C,1450100796.0,1436914397.0,0.0,3.0,3,"{u'Url': u'https://github.com/muddafudda/PayCon', u'Name': u'PayCon', u'InternalId': 12985, u'InternalData': {u'Name': u'Paycon', u'Url': u'/coins/con_/', u'Symbol': u'CON', u'Id': 12985, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/20717/con_.png'}}",13505,CodeRepository,cryptocompare,1.0,4.0,CON,12985,2017-12-30 17:55:42.337809,https://github.com/Crestington/PayCon
0.0,0.0,0.0,1480022598.0,false,0.0,C,1481044749.0,1481018650.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2991,CodeRepository,cryptocompare,0.0,1.0,CORAL,35232,2017-12-30 17:56:19.333005,https://github.com/coralpay/coral
0.0,0.0,0.0,1506174298.0,false,2.0,JavaScript,1507553907.0,1514186793.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",15,CodeRepository,cryptocompare,6.0,4.0,COV,338426,2017-12-30 17:56:18.100869,https://github.com/covesting/covesting-io
