Algorithm,CHANGE24HOUR,CHANGEDAY,CHANGEPCT24HOUR,CHANGEPCTDAY,CoinName,FLAGS,FROMSYMBOL,FullName,FullyPremined,HIGH24HOUR,HIGHDAY,Id,ImageUrl,LASTMARKET,LASTTRADEID,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,LOW24HOUR,LOWDAY,MARKET,MKTCAP,Name,OPEN24HOUR,OPENDAY,PRICE,PreMinedValue,ProofType,SUPPLY,SortOrder,Sponsored,Symbol,TOSYMBOL,TOTALVOLUME24H,TOTALVOLUME24HTO,TYPE,TotalCoinSupply,TotalCoinsFreeFloat,Url,VOLUME24HOUR,VOLUME24HOURTO,VOLUMEDAY,VOLUMEDAYTO,coin,coin_units,computer_name,source,timestamp_api_call
X11,,,,,EvilCoin,,,EvilCoin (EVIL),0.0,,,22272.0,/media/351080/evil.png,,,,,,,,,,EVIL,,,,,PoW/PoS,,653.0,0.0,EVIL,,,,,21024000,,/coins/evil/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X15,,,,,OmegaCoin,,,OmegaCoin (OMA),0.0,,,22280.0,/media/20386/oma.png,,,,,,,,,,OMA,,,,,PoW/PoS,,654.0,0.0,OMA,,,,,,,/coins/oma/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Quark,,,,,MonetaryUnit,,,MonetaryUnit (MUE),0.0,,,22325.0,/media/351084/mue.png,,,,,,,,,,MUE,,,,,PoW,,655.0,0.0,MUE,,,,,,,/coins/mue/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,CobraCoin,,,CobraCoin (COX),0.0,,,22326.0,/media/351083/cox.png,,,,,,,,,,COX,,,,,PoW/PoS,,656.0,0.0,COX,,,,,1012941176,,/coins/cox/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Bancor Network Token,,,Bancor Network Token (BNT),0.0,,,22327.0,/media/1383549/bnt.jpg,,,,,,,,,,BNT,,,,,,,657.0,0.0,BNT,,,,,79323978,,/coins/bnt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,EkoCoin,,,EkoCoin (EKO),0.0,,,22328.0,/media/351085/eko.png,,,,,,,,,,EKO,,,,,PoW,,658.0,0.0,EKO,,,,,533333333,,/coins/eko/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Lampix,,,Lampix (PIX),0.0,,,223283.0,/media/1384024/pix.png,,,,,,,,,,PIX,,,,,,,1493.0,0.0,PIX,,,,,327154880,,/coins/pix/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,BitSend,,,BitSend (BSD),0.0,,,22329.0,/media/351086/bsd.png,,,,,,,,,,BSD,,,,,PoW/PoS,,659.0,0.0,BSD,,,,,139000000,,/coins/bsd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Destiny,,,Destiny (DES),0.0,,,22330.0,/media/351087/des.png,,,,,,,,,,DES,,,,,PoW/PoS,,660.0,0.0,DES,,,,,212625,,/coins/des/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
NIST5,,,,,16BitCoin,,,16BitCoin (BIT16),0.0,,,22333.0,/media/20181/16bit.png,,,,,,,,,,BIT16,,,,,PoW/PoS,,661.0,0.0,BIT16,,,,,16000000,,/coins/bit16/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Project Decorum,,,Project Decorum (PDC),1.0,,,22352.0,/media/351088/pdc.png,,,,,,,,,,PDC,,,,,,,662.0,0.0,PDC,,,,,50000000,,/coins/pdc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,CometCoin,,,CometCoin (CMT),0.0,,,22354.0,/media/351090/cmt.png,,,,,,,,,,CMT,,,,,PoW,,663.0,0.0,CMT,,,,,2000000,,/coins/cmt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,DetectorToken,,,DetectorToken (DTCT),0.0,,,223644.0,/media/1384025/dtct.png,,,,,,,,,,DTCT,,,,,,,1466.0,0.0,DTCT,,,,,,,/coins/dtct/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ChessCoin,,,ChessCoin (CHESS),0.0,,,22407.0,/media/351094/chess.jpg,,,,,,,,,,CHESS,,,,,PoW/PoS,,665.0,0.0,CHESS,,,,,74666667,,/coins/chess/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,SpaceCoin,,,SpaceCoin (SPACE),0.0,,,22410.0,/media/351095/space.png,,,,,,,,,,SPACE,,,,,PoW/PoS,,666.0,0.0,SPACE,,,,,,,/coins/space/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ReeCoin,,,ReeCoin (REE),0.0,,,22418.0,/media/351096/ree.png,,,,,,,,,,REE,,,,,PoW/PoS,,667.0,0.0,REE,,,,,350000000,,/coins/ree/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Liquid,,,Liquid (LQD),0.0,,,22422.0,/media/351097/lqd.png,,,,,,,,,,LQD,,,,,,,668.0,0.0,LQD,,,,,99999.99,,/coins/lqd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Marvelous,,,Marvelous (MARV),0.0,,,22428.0,/media/351099/marv.png,,,,,,,,,,MARV,,,,,PoW,,669.0,0.0,MARV,,,,,400000000,,/coins/marv/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,XDE II,,,XDE II (XDE2),0.0,,,22430.0,/media/351100/xde2.png,,,,,,,,,,XDE2,,,,,PoS,,670.0,0.0,XDE2,,,,,,,/coins/xde2/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Dagger-Hashimoto,,,,,VectorCoin 2.0 ,,,VectorCoin 2.0  (VEC2),0.0,,,22434.0,/media/351101/vec2.png,,,,,,,,,,VEC2,,,,,PoW,,671.0,0.0,VEC2,,,,,,,/coins/vec2/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Omni,,,Omni (OMNI),1.0,,,22441.0,/media/351102/omni.png,,,,,,,,,,OMNI,,,,,PoW,,672.0,0.0,OMNI,,,,,616448,,/coins/omni/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,GenesysCoin,,,GenesysCoin (GSY),0.0,,,22453.0,/media/351103/gsy.png,,,,,,,,,,GSY,,,,,PoW/PoS,,673.0,0.0,GSY,,,,,,,/coins/gsy/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,TrollTokens,,,TrollTokens (TKN*),0.0,,,22458.0,/media/351104/tkn.png,,,,,,,,,,TKN*,,,,,PoW/PoS,,674.0,0.0,TKN*,,,,,860000000,,/coins/tknstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Centra,,,Centra (CTR),0.0,,,225277.0,/media/1384029/ctr.png,,,,,,,,,,CTR,,,,,,,1467.0,0.0,CTR,,,,,100000000,,/coins/ctr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Paragon,,,Paragon (PRG),0.0,,,225764.0,/media/1384033/prg.png,,,,,,,,,,PRG,,,,,,,1469.0,1.0,PRG,,,,,200000000,,/coins/prg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,CampusCoin,,,CampusCoin (CMPCO),0.0,,,228090.0,/media/1384036/cmpo.png,,,,,,,,,,CMPCO,,,,,PoW,,1465.0,0.0,CMPCO,,,,,1010000000,,/coins/cmpco/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,ThankYou,,,ThankYou (THNX),0.0,,,228146.0,/media/1384039/thnx.jpg,,,,,,,,,,THNX,,,,,,,1470.0,0.0,THNX,,,,,70000000,,/coins/thnx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,HealthyWorm,,,HealthyWorm (WORM),0.0,,,228162.0,/media/1384040/worm.png,,,,,,,,,,WORM,,,,,PoS,,1471.0,0.0,WORM,,,,,,,/coins/worm/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Fuck Token,,,Fuck Token (FUCK),0.0,,,229060.0,/media/1384043/fuck.png,,,,,,,,,,FUCK,,,,,,,1472.0,0.0,FUCK,,,,,70856775,,/coins/fuck/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Veredictum,,,Veredictum (VNT),0.0,,,229307.0,/media/1384015/vent.png,,,,,,,,,,VNT,,,,,,,1473.0,0.0,VNT,,,,,,,/coins/vnt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Smart Investment Fund Token,,,Smart Investment Fund Token (SIFT),0.0,,,229420.0,/media/1384045/sift.jpg,,,,,,,,,,SIFT,,,,,,,1474.0,0.0,SIFT,,,,,"722,935",,/coins/sift/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Ignis,,,Ignis (IGNIS),0.0,,,231674.0,/media/1384046/ignis.png,,,,,,,,,,IGNIS,,,,,,,1475.0,0.0,IGNIS,,,,,,,/coins/ignis/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,IwToken,,,IwToken (IWT),0.0,,,232556.0,/media/1384048/iwt.png,,,,,,,,,,IWT,,,,,,,1476.0,0.0,IWT,,,,,,,/coins/iwt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,JustDatingSite,,,JustDatingSite (JDC),0.0,,,232607.0,/media/1384049/jdc.png,,,,,,,,,,JDC,,,,,,,1477.0,0.0,JDC,,,,,,,/coins/jdc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Intelligent Trading Technologies,,,Intelligent Trading Technologies (ITT),0.0,,,232678.0,/media/1384050/itt.png,,,,,,,,,,ITT,,,,,,,1478.0,0.0,ITT,,,,,11500000,,/coins/itt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,MediBond,,,MediBond (MEDI),0.0,,,233044.0,/media/1384051/medi.png,,,,,,,,,,MEDI,,,,,,,1495.0,0.0,MEDI,,,,,250000000,,/coins/medi/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
POS 3.0,,,,,Let it Ride,,,Let it Ride (LIR),0.0,,,23423.0,/media/351208/lir.png,,,,,,,,,,LIR,,,,,PoS,,675.0,0.0,LIR,,,,,33500000,,/coins/lir/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,MMNXT ,,,MMNXT  (MMNXT),1.0,,,23425.0,/media/351209/nxtasset.png,,,,,,,,,,MMNXT,,,,,,,676.0,0.0,MMNXT,,,,,50000000,,/coins/mmnxt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ScryptCoin,,,ScryptCoin (SCRPT),0.0,,,23429.0,/media/351210/scrpt.png,,,,,,,,,,SCRPT,,,,,PoW,,677.0,0.0,SCRPT,,,,,34181818,,/coins/scrpt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,LBRY Credits,,,LBRY Credits (LBC),0.0,,,23432.0,/media/351211/lbc.png,,,,,,,,,,LBC,,,,,,,678.0,0.0,LBC,,,,,1000000000,,/coins/lbc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Specie,,,Specie (SPX),0.0,,,23435.0,/media/351212/spx.png,,,,,,,,,,SPX,,,,,PoS,,679.0,0.0,SPX,,,,,9000000,,/coins/spx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Hello Gold,,,Hello Gold (HGT),0.0,,,234508.0,/media/9350692/hgt.jpg,,,,,,,,,,HGT,,,,,,,1496.0,0.0,HGT,,,,,1000000000,,/coins/hgt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Litra,,,Litra (LTA),0.0,,,234526.0,/media/9350693/lta.png,,,,,,,,,,LTA,,,,,,,1497.0,0.0,LTA,,,,,99999999,,/coins/lta/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Nimfamoney,,,Nimfamoney (NIMFA),0.0,,,234596.0,/media/9350694/nimfa.jpg,,,,,,,,,,NIMFA,,,,,,,1498.0,0.0,NIMFA,,,,,100000000,,/coins/nimfa/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Scorista,,,Scorista (SCOR),0.0,,,234659.0,/media/9350695/scor.jpg,,,,,,,,,,SCOR,,,,,,,1499.0,0.0,SCOR,,,,,,,/coins/scor/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,CPROP,,,CPROP (MLS),0.0,,,234707.0,/media/9350696/mls.png,,,,,,,,,,MLS,,,,,,,1500.0,0.0,MLS,,,,,100000000,,/coins/mls/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,KexCoin,,,KexCoin (KEX),0.0,,,234766.0,/media/9350699/kex.png,,,,,,,,,,KEX,,,,,,,1501.0,0.0,KEX,,,,,10000000,,/coins/kex/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Cobinhood,,,Cobinhood (COB),0.0,,,234811.0,/media/9350700/cobin.png,,,,,,,,,,COB,,,,,,,1502.0,0.0,COB,,,,,1000000000,,/coins/cob/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,PeerCoin,,,PeerCoin (PPC),0.0,,,2349.0,/media/19864/peercoin-logo.png,,,,,,,,,,PPC,,,,,,,14.0,0.0,PPC,,,,,,,/coins/ppc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Bitradio,,,Bitradio (BRO),0.0,,,234982.0,/media/9350701/bro.png,,,,,,,,,,BRO,,,,,PoS,,1503.0,0.0,BRO,,,,,,,/coins/bro/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Minex,,,Minex (MINEX),0.0,,,235021.0,/media/9350702/minex.png,,,,,,,,,,MINEX,,,,,,,1504.0,0.0,MINEX,,,,,30000000,,/coins/minex/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,ATLANT,,,ATLANT (ATL),0.0,,,235213.0,/media/9350703/atlant.png,,,,,,,,,,ATL,,,,,,,1505.0,0.0,ATL,,,,,54175041,,/coins/atl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BeckSang,,,BeckSang (ARI*),0.0,,,235221.0,/media/9350704/ari.png,,,,,,,,,,ARI*,,,,,,,1506.0,0.0,ARI*,,,,,5000000000,,/coins/aristar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Magos,,,Magos (MAG*),0.0,,,235993.0,/media/9350711/mag.png,,,,,,,,,,MAG*,,,,,,,1507.0,0.0,MAG*,,,,,50123377,,/coins/magstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Draftcoin,,,Draftcoin (DFT),0.0,,,236039.0,/media/9350712/dft.png,,,,,,,,,,DFT,,,,,PoS,,1508.0,0.0,DFT,,,,,17405891.19707116,,/coins/dft/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Vechain,,,Vechain (VEN),0.0,,,236131.0,/media/12318129/ven.png,,,,,,,,,,VEN,,,,,,,1509.0,0.0,VEN,,,,,1000000000,,/coins/ven/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Utrust,,,Utrust (UTK),0.0,,,236358.0,/media/9350717/utrust.png,,,,,,,,,,UTK,,,,,,,1510.0,0.0,UTK,,,,,1000000000,,/coins/utk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Latium,,,Latium (LAT),0.0,,,237269.0,/media/9350724/lat.png,,,,,,,,,,LAT,,,,,,,1511.0,0.0,LAT,,,,,30000000,,/coins/lat/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Steem Backed Dollars,,,Steem Backed Dollars (SBD),0.0,,,23728.0,/media/350907/steem.png,,,,,,,,,,SBD,,,,,,,680.0,0.0,SBD,,,,,,,/coins/sbd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,CryptoJacks,,,CryptoJacks (CJ),0.0,,,23734.0,/media/351234/cj.png,,,,,,,,,,CJ,,,,,PoW/PoS,,681.0,0.0,CJ,,,,,500000000,,/coins/cj/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,PutinCoin,,,PutinCoin (PUT),0.0,,,23737.0,/media/1383668/put1.png,,,,,,,,,,PUT,,,,,PoW/PoS,,682.0,0.0,PUT,,,,,2000000000,,/coins/put/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Sojourn Coin,,,Sojourn Coin (SOJ),0.0,,,237385.0,/media/9350725/soj.png,,,,,,,,,,SOJ,,,,,PoW,,1512.0,0.0,SOJ,,,,,10500000000,,/coins/soj/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Hedge Token,,,Hedge Token (HDG),0.0,,,237407.0,/media/9350726/hdg.png,,,,,,,,,,HDG,,,,,,,1513.0,0.0,HDG,,,,,5774676.11,,/coins/hdg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,Kraken,,,Kraken (KRAK),0.0,,,23741.0,/media/351236/krak.png,,,,,,,,,,KRAK,,,,,PoW/PoS,,683.0,0.0,KRAK,,,,,20 000 000,,/coins/krak/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Stakecoin,,,Stakecoin (STCN),0.0,,,237428.0,/media/9350727/stcn.png,,,,,,,,,,STCN,,,,,PoS,,1514.0,0.0,STCN,,,,,,,/coins/stcn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Dlisk,,,Dlisk (DLISK),0.0,,,23743.0,/media/351237/dlisk.png,,,,,,,,,,DLISK,,,,,DPoS,,684.0,0.0,DLISK,,,,,100000000,,/coins/dlisk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,SqPay,,,SqPay (SQP),0.0,,,237448.0,/media/9350728/sqp.png,,,,,,,,,,SQP,,,,,,,1515.0,0.0,SQP,,,,,1000000,,/coins/sqp/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,iBankCoin,,,iBankCoin (IBANK),0.0,,,23745.0,/media/351238/ibank.png,,,,,,,,,,IBANK,,,,,PoW/PoS,,685.0,0.0,IBANK,,,,,44333333,,/coins/ibank/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Etheriya,,,Etheriya (RIYA),0.0,,,238571.0,/media/9350737/riya.png,,,,,,,,,,RIYA,,,,,,,1516.0,0.0,RIYA,,,,,1861532,,/coins/riya/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Ethereum.Link,,,Ethereum.Link (LNK),0.0,,,238622.0,/media/9350738/lnk.png,,,,,,,,,,LNK,,,,,,,1517.0,0.0,LNK,,,,,47503.2535,,/coins/lnk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Ambrosus,,,Ambrosus (AMB),0.0,,,238733.0,/media/9350739/amb.png,,,,,,,,,,AMB,,,,,,,1518.0,0.0,AMB,,,,,361477438,,/coins/amb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Wanchain,,,Wanchain (WAN),0.0,,,240142.0,/media/9350742/wan.jpg,,,,,,,,,,WAN,,,,,PoS,,1519.0,0.0,WAN,,,,,,,/coins/wan/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,GoldMint,,,GoldMint (MNT),0.0,,,240322.0,/media/9350745/mntp.png,,,,,,,,,,MNT,,,,,,,1520.0,0.0,MNT,,,,,10000000,,/coins/mnt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,AltoCar,,,AltoCar (ALTOCAR),0.0,,,240439.0,/media/9350746/altc.png,,,,,,,,,,ALTOCAR,,,,,,,1522.0,0.0,ALTOCAR,,,,,,,/coins/altocar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Credo,,,Credo (CFT*),0.0,,,241536.0,/media/9350747/credo.jpg,,,,,,,,,,CFT*,,,,,,,1523.0,0.0,CFT*,,,,,,,/coins/cftstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Blockchain Index,,,Blockchain Index (BLX),0.0,,,241634.0,/media/9350748/blx.png,,,,,,,,,,BLX,,,,,,,1524.0,0.0,BLX,,,,,372601.2965,,/coins/blx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BANKEX,,,BANKEX (BKX),0.0,,,241757.0,/media/14913571/bkx.png,,,,,,,,,,BKX,,,,,,,1525.0,0.0,BKX,,,,,400000000,,/coins/bkx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Boulle,,,Boulle (BOU),0.0,,,241804.0,/media/9350750/bou.jpg,,,,,,,,,,BOU,,,,,,,1526.0,0.0,BOU,,,,,,,/coins/bou/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
DPoS,,,,,Oxycoin,,,Oxycoin (OXY),0.0,,,242873.0,/media/9350753/oxy.png,,,,,,,,,,OXY,,,,,DPoS,,1527.0,0.0,OXY,,,,,,,/coins/oxy/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Stratis,,,Stratis (STRAT),1.0,,,24294.0,/media/351303/stratis-logo.png,,,,,,,,,,STRAT,,,,,PoW/PoS,,687.0,0.0,STRAT,,,,,,,/coins/strat/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Tap Project,,,Tap Project (TTT),0.0,,,243013.0,/media/9350755/ttt.jpg,,,,,,,,,,TTT,,,,,,,1528.0,0.0,TTT,,,,,,,/coins/ttt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Acumen,,,Acumen (AMT),0.0,,,243045.0,/media/9350756/amt.jpg,,,,,,,,,,AMT,,,,,,,1529.0,0.0,AMT,,,,,,,/coins/amt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Voyacoin,,,Voyacoin (VOYA),0.0,,,24305.0,/media/351304/voya.png,,,,,,,,,,VOYA,,,,,PoW,,688.0,0.0,VOYA,,,,,,,/coins/voya/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,EnterCoin (ENTER),,,EnterCoin (ENTER) (ENTER),0.0,,,24307.0,/media/351305/enter.png,,,,,,,,,,ENTER,,,,,PoW/PoS,,689.0,0.0,ENTER,,,,,,,/coins/enter/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Gimli,,,Gimli (GIM),0.0,,,243079.0,/media/9350754/gim.png,,,,,,,,,,GIM,,,,,,,1530.0,0.0,GIM,,,,,150000000,,/coins/gim/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,World Gold Coin,,,World Gold Coin (WGC),0.0,,,24402.0,/media/351310/wgc.png,,,,,,,,,,WGC,,,,,PoW,,690.0,0.0,WGC,,,,,51000000,,/coins/wgc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,BitMoon,,,BitMoon (BM),0.0,,,24405.0,/media/351311/bm.png,,,,,,,,,,BM,,,,,PoS,,691.0,0.0,BM,,,,,100000000,,/coins/bm/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,NewYorkCoin,,,NewYorkCoin (NYC),0.0,,,247232.0,/media/9350762/nyc.png,,,,,,,,,,NYC,,,,,PoW,,1532.0,0.0,NYC,,,,,10000000000,,/coins/nyc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,LiteBitcoin,,,LiteBitcoin (LBTC),0.0,,,247246.0,/media/9350763/lbtc.png,,,,,,,,,,LBTC,,,,,PoW,,1533.0,0.0,LBTC,,,,,1000000000,,/coins/lbtc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,FrazCoin,,,FrazCoin (FRAZ),0.0,,,247259.0,/media/9350764/fraz.png,,,,,,,,,,FRAZ,,,,,PoW,,1534.0,0.0,FRAZ,,,,,20000000,,/coins/fraz/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,EasyMine,,,EasyMine (EMT),0.0,,,247322.0,/media/9350765/emt.png,,,,,,,,,,EMT,,,,,,,1535.0,0.0,EMT,,,,,33000000,,/coins/emt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Gx Coin,,,Gx Coin (GXC),0.0,,,247350.0,/media/9350766/gxc.png,,,,,,,,,,GXC,,,,,,,1536.0,0.0,GXC,,,,,10000000,,/coins/gxc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Hubiit,,,Hubiit (HBT),0.0,,,247391.0,/media/9350768/hbt.png,,,,,,,,,,HBT,,,,,,,1537.0,0.0,HBT,,,,,"31,801,783.6598",,/coins/hbt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Kronecoin,,,Kronecoin (KRONE),0.0,,,247703.0,/media/9350770/krone.png,,,,,,,,,,KRONE,,,,,PoW,,1538.0,0.0,KRONE,,,,,84000000,,/coins/krone/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Scrypto,,,Scrypto (SRT),0.0,,,248243.0,/media/9350771/srt.png,,,,,,,,,,SRT,,,,,,,1539.0,0.0,SRT,,,,,9123000,,/coins/srt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Avalon,,,Avalon (AVA),0.0,,,248300.0,/media/9350772/ava.png,,,,,,,,,,AVA,,,,,,,1540.0,0.0,AVA,,,,,10000000,,/coins/ava/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Equihash,,,,,ZCash,,,ZCash (ZEC),0.0,,,24854.0,/media/351360/zec.png,,,,,,,,,,ZEC,,,,,PoW,,9.0,0.0,ZEC,,,,,21000000,,/coins/zec/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Frankywillcoin,,,Frankywillcoin (FRWC),0.0,,,24866.0,/media/351361/frwc.png,,,,,,,,,,FRWC,,,,,PoW/PoS,,692.0,0.0,FRWC,,,,,7000000,,/coins/frwc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256D,,,,,Psilocybin,,,Psilocybin (PSY),0.0,,,24871.0,/media/351362/psy.png,,,,,,,,,,PSY,,,,,PoW/PoS,,693.0,0.0,PSY,,,,,4214600,,/coins/psy/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ExtremeCoin,,,ExtremeCoin (XT),0.0,,,24885.0,/media/351364/xt.png,,,,,,,,,,XT,,,,,PoW/PoS,,694.0,0.0,XT,,,,,,,/coins/xt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,RustCoin,,,RustCoin (RUST),0.0,,,24887.0,/media/351365/rust.png,,,,,,,,,,RUST,,,,,PoW/PoS,,695.0,0.0,RUST,,,,,21212121,,/coins/rust/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
